id,race,gender,reason_injury,reason_escape,reason_weapons,reason_possess_evidence,items_found,total_reasons
4799,White,M,1,0,0,0,0,1
4800,White,M,1,1,1,0,0,3
4814,White,M,1,0,1,1,0,3
4854,Black,M,1,0,0,0,0,1
4858,Latino,M,1,1,1,1,0,4
4864,Black,M,1,0,1,0,0,2
4867,White,M,1,1,1,1,0,4
4876,White,M,1,1,0,0,0,2
4877,White,M,1,0,0,0,0,1
4879,White,M,1,0,0,0,0,1
4882,White,M,1,1,1,0,0,3
4885,Black,M,0,0,1,0,0,1
4886,Black,M,1,0,1,0,0,2
4901,Black,M,1,1,0,0,0,2
4906,Black,M,0,0,0,1,0,1
4907,Black,M,1,0,0,0,0,1
4919,South Asian,M,1,0,0,1,0,2
4921,White,M,1,0,0,0,0,1
4928,White,M,1,0,0,0,0,1
4931,White,M,1,1,1,0,0,3
4935,White,M,1,1,1,0,0,3
4937,White,M,1,0,0,0,0,1
4943,Black,M,0,0,0,1,0,1
4948,White,M,1,1,1,1,0,4
4950,Black,M,1,1,1,1,0,4
4955,Black,M,1,1,1,1,0,4
4958,Black,M,1,0,0,1,0,2
4964,White,M,0,0,0,0,0,0
4982,White,M,1,0,0,0,0,1
4986,White,F,1,0,0,0,0,1
4989,White,F,1,1,0,0,0,2
4992,Black,M,1,1,1,1,0,4
5001,East/Southeast Asian,M,0,0,1,1,0,2
5003,White,F,1,0,0,0,0,1
5014,Black,F,1,0,0,1,0,2
5030,White,M,1,0,0,0,1,1
5041,Black,M,1,1,1,0,0,3
5042,Latino,M,1,1,1,0,0,3
5048,East/Southeast Asian,M,0,0,0,1,0,1
5053,South Asian,M,1,1,1,1,0,4
5056,South Asian,M,1,0,1,0,0,2
5058,South Asian,M,1,0,1,1,0,3
5083,East/Southeast Asian,M,1,0,1,0,0,2
5084,East/Southeast Asian,M,1,0,1,0,0,2
5085,Unknown or Legacy,M,1,0,0,0,0,1
5086,East/Southeast Asian,M,1,0,0,0,0,1
5090,White,M,1,1,1,1,0,4
5091,Black,M,0,0,0,1,0,1
5093,Black,M,1,0,0,1,1,2
5097,Black,M,1,1,0,1,0,3
5117,Indigenous,M,1,1,1,1,0,4
5118,Indigenous,M,1,0,0,0,1,1
5119,Indigenous,M,1,1,1,1,0,4
5120,Indigenous,M,1,1,0,1,0,3
5123,Indigenous,M,0,0,1,1,0,2
5135,Black,M,1,0,1,0,0,2
5139,White,M,1,1,0,1,0,3
5142,Unknown or Legacy,M,1,1,1,1,0,4
5155,Black,M,1,1,0,0,1,2
5161,Black,M,1,0,1,1,0,3
5164,Black,M,1,0,0,0,0,1
5170,Black,M,1,0,1,1,0,3
5172,White,M,1,1,0,0,1,2
5174,White,M,1,1,0,0,1,2
5175,White,M,1,0,0,0,1,1
5178,White,M,1,0,1,1,0,3
5179,White,M,1,1,1,1,0,4
5182,East/Southeast Asian,M,1,1,0,1,0,3
5184,Black,M,0,0,0,1,0,1
5186,Unknown or Legacy,M,1,1,0,0,0,2
5191,Black,M,0,0,0,1,0,1
5210,South Asian,F,1,0,1,1,0,3
5217,Indigenous,M,1,1,1,1,0,4
5221,South Asian,F,1,0,1,1,0,3
5223,Black,M,0,0,0,0,0,0
5231,Black,M,1,0,0,1,0,2
5237,Unknown or Legacy,M,0,0,0,0,0,0
5240,White,F,1,1,0,0,1,2
5241,White,F,0,0,1,1,0,2
5250,Unknown or Legacy,M,0,0,1,1,0,2
5258,Indigenous,M,1,0,1,1,0,3
5263,Black,M,1,0,1,0,1,2
5286,East/Southeast Asian,M,1,1,1,0,0,3
5291,Black,M,1,0,1,1,0,3
5303,White,M,0,0,1,0,0,1
5304,White,M,1,0,1,0,0,2
5307,White,M,1,0,0,1,0,2
5316,White,M,0,0,0,0,0,0
5330,White,F,1,1,0,1,0,3
5337,Black,M,0,0,0,0,0,0
5343,Black,M,0,0,0,0,0,0
5345,White,M,1,1,1,1,0,4
5354,Black,M,0,0,1,0,0,1
5367,White,M,1,1,1,1,0,4
5384,White,M,1,1,1,1,0,4
5388,White,M,0,0,1,0,0,1
5390,White,M,1,1,0,0,0,2
5393,Indigenous,M,1,1,0,0,0,2
5421,White,M,1,1,0,0,1,2
5423,White,M,1,0,0,1,0,2
5424,White,M,0,0,0,1,0,1
5426,White,M,1,0,0,1,0,2
5436,East/Southeast Asian,M,0,0,0,1,0,1
5437,Black,M,1,0,1,0,0,2
5462,White,M,1,0,0,0,0,1
5482,White,M,1,0,0,0,0,1
5494,Black,M,1,0,1,0,0,2
5496,Latino,M,1,0,0,0,0,1
5498,Black,M,1,1,1,1,0,4
5499,Black,M,1,1,0,0,0,2
5500,Black,M,1,1,1,0,0,3
5502,Black,M,0,0,0,0,0,0
5503,Black,M,1,1,1,1,0,4
5505,Black,M,0,0,0,0,0,0
5507,White,M,1,1,0,0,0,2
5510,Indigenous,M,1,1,1,1,0,4
5511,Indigenous,M,1,0,0,0,0,1
5512,Indigenous,M,1,1,1,1,0,4
5514,White,M,1,1,1,1,0,4
5516,Black,M,1,1,1,1,0,4
5517,Black,M,1,1,0,0,0,2
5518,Black,M,0,0,0,1,1,1
5520,Black,M,1,0,0,0,0,1
5527,White,M,1,0,0,1,0,2
5528,White,M,1,1,1,1,1,4
5529,White,M,1,1,0,1,1,3
5537,White,M,1,0,1,1,0,3
5552,White,M,1,0,1,0,0,2
5560,Black,M,1,0,0,0,1,1
5570,White,F,1,0,1,0,0,2
5574,White,M,1,0,0,0,0,1
5579,Black,M,0,0,0,1,0,1
5591,Black,M,1,0,0,0,0,1
5609,Indigenous,M,1,1,1,0,0,3
5613,White,M,1,0,0,1,0,2
5617,White,M,1,1,0,0,0,2
5635,White,M,1,0,0,0,0,1
5637,White,M,1,1,0,0,0,2
5638,White,M,1,0,1,0,0,2
5656,Black,M,0,0,0,0,0,0
5658,White,M,1,0,0,0,0,1
5660,White,M,1,0,1,1,0,3
5674,White,M,1,0,0,0,0,1
5677,East/Southeast Asian,M,1,1,1,1,0,4
5684,Black,M,1,1,0,1,1,3
5694,White,M,0,0,1,1,0,2
5698,White,M,0,0,0,1,0,1
5700,Unknown or Legacy,M,0,0,0,1,0,1
5701,White,M,0,0,0,1,0,1
5702,White,M,0,0,0,1,0,1
5704,White,M,1,1,1,0,0,3
5706,White,M,0,0,0,1,0,1
5746,Unknown or Legacy,M,1,1,1,1,0,4
5749,Unknown or Legacy,M,1,1,0,0,0,2
5756,Unknown or Legacy,M,0,0,0,1,0,1
5760,Black,M,1,0,1,0,0,2
5763,East/Southeast Asian,M,1,0,0,0,0,1
5777,Black,M,1,1,1,1,1,4
5781,Black,M,1,0,0,0,0,1
5792,White,M,1,1,1,1,0,4
5799,Black,M,1,0,1,0,0,2
5807,Black,M,0,0,0,0,0,0
5813,White,M,0,0,0,0,0,0
5814,White,M,1,1,1,1,0,4
5816,White,M,1,1,1,0,0,3
5826,Black,M,1,0,0,0,1,1
5830,Black,M,1,0,1,0,0,2
5831,Black,F,1,1,0,0,0,2
5834,White,M,1,0,0,0,0,1
5841,Black,M,1,0,0,0,0,1
5842,Black,M,1,1,1,1,0,4
5844,Black,M,1,0,1,1,0,3
5850,Unknown or Legacy,M,1,1,1,1,0,4
5854,Unknown or Legacy,M,1,0,1,1,0,3
5857,White,M,1,0,0,1,0,2
5863,Latino,M,1,0,0,0,0,1
5880,White,M,1,1,1,1,0,4
5884,White,M,1,1,1,0,1,3
5887,White,M,0,0,0,0,0,0
5890,White,M,1,0,1,0,0,2
5893,White,M,1,1,1,1,0,4
5917,White,M,1,0,1,1,0,3
5920,East/Southeast Asian,M,0,0,1,0,0,1
5925,White,M,1,1,1,1,0,4
5933,White,M,0,0,1,0,0,1
5962,South Asian,M,1,0,0,1,0,2
5968,White,F,1,1,0,1,0,3
5983,Black,M,1,0,1,0,0,2
5996,Black,M,0,0,0,0,0,0
6000,Black,M,1,0,1,0,0,2
6009,Black,M,0,0,0,1,0,1
6018,White,M,1,1,0,1,0,3
6031,Black,M,0,0,1,1,0,2
6038,White,F,1,1,0,1,0,3
6042,White,M,1,1,1,1,0,4
6043,South Asian,F,1,0,0,1,0,2
6052,Black,M,0,0,0,1,0,1
6059,White,M,1,1,1,1,1,4
6062,White,M,1,1,1,1,1,4
6063,Unknown or Legacy,M,1,1,1,1,1,4
6065,White,M,0,0,0,0,0,0
6067,White,M,1,0,0,0,0,1
6075,White,M,1,1,1,1,1,4
6076,White,M,1,0,0,0,0,1
6077,White,M,1,1,1,1,1,4
6093,Latino,M,0,0,0,1,1,1
6106,Black,M,1,1,1,0,1,3
6130,White,M,1,1,1,0,0,3
6138,White,F,0,0,0,0,0,0
6142,Black,M,0,0,0,0,0,0
6156,White,M,0,0,0,0,1,0
6157,White,M,0,0,0,1,0,1
6158,White,M,0,0,0,1,0,1
6165,Black,M,1,0,0,1,0,2
6166,Black,M,0,0,1,1,1,2
6167,Black,M,1,0,1,0,0,2
6169,Black,M,0,0,1,1,0,2
6170,Black,M,0,0,1,0,0,1
6195,Black,M,0,0,0,1,0,1
6196,Black,M,1,0,1,1,0,3
6197,Black,M,1,0,0,0,1,1
6216,White,M,1,1,0,1,0,3
6217,White,M,1,1,1,1,0,4
6221,White,M,1,0,0,0,1,1
6224,White,M,0,0,0,0,0,0
6235,White,M,1,1,0,0,1,2
6247,Black,M,1,0,0,0,0,1
6256,Black,M,1,1,1,1,0,4
6275,White,M,1,0,0,0,0,1
6291,Black,M,1,0,1,1,0,3
6295,White,M,1,0,0,0,1,1
6314,Black,F,0,0,1,0,0,1
6322,Black,M,1,1,1,0,0,3
6326,White,M,1,1,1,1,0,4
6327,White,M,1,0,1,1,0,3
6328,White,M,1,1,1,1,0,4
6336,White,F,0,0,1,1,0,2
6337,White,F,0,0,0,0,0,0
6343,East/Southeast Asian,F,1,0,0,0,0,1
6352,White,M,1,1,0,1,0,3
6364,South Asian,M,0,0,0,1,0,1
6365,Black,M,1,0,1,1,0,3
6380,South Asian,M,1,0,1,1,0,3
6383,South Asian,M,1,1,0,0,0,2
6384,South Asian,M,1,0,0,0,0,1
6386,South Asian,M,0,0,0,1,0,1
6391,White,M,1,1,1,1,0,4
6397,Unknown or Legacy,M,1,1,1,1,1,4
6405,Black,M,1,1,1,0,1,3
6419,Black,M,1,1,1,0,0,3
6432,White,M,1,0,1,0,1,2
6433,Unknown or Legacy,M,1,0,1,1,0,3
6434,Unknown or Legacy,M,0,0,0,0,0,0
6435,White,M,1,0,0,1,0,2
6436,White,M,1,0,0,0,0,1
6439,White,M,1,1,1,1,0,4
6440,White,M,0,0,0,0,0,0
6441,White,M,1,0,0,0,0,1
6446,White,M,1,0,0,0,0,1
6448,White,M,1,0,1,0,0,2
6457,White,F,1,1,1,0,1,3
6465,Black,M,1,0,1,0,0,2
6468,Black,M,1,0,1,1,0,3
6469,Black,M,0,0,0,1,0,1
6478,White,M,1,0,0,1,0,2
6483,White,M,0,0,0,0,0,0
6502,South Asian,M,1,1,0,0,0,2
6511,Black,M,1,0,1,0,0,2
6518,White,M,0,0,0,1,0,1
6521,White,M,1,1,1,1,0,4
6522,White,M,1,1,1,1,0,4
6524,White,M,0,0,0,0,0,0
6540,White,M,1,1,1,1,0,4
6552,White,F,1,1,1,1,0,4
6559,White,M,1,1,1,1,0,4
6561,White,M,1,0,0,0,0,1
6577,White,M,0,0,1,1,1,2
6581,Black,M,1,1,1,1,0,4
6590,White,M,1,1,1,0,0,3
6591,White,M,0,0,0,0,0,0
6597,White,M,1,0,1,1,0,3
6599,White,M,1,1,1,1,0,4
6610,White,M,1,1,1,0,1,3
6616,Black,M,1,0,1,0,0,2
6618,Black,M,0,0,1,0,0,1
6619,Black,M,0,0,1,0,0,1
6627,White,M,1,1,1,1,1,4
6641,Unknown or Legacy,M,0,0,1,0,0,1
6642,South Asian,M,1,0,0,0,0,1
6643,South Asian,M,1,0,0,0,0,1
6645,South Asian,M,1,1,1,0,0,3
6658,White,M,1,1,0,0,0,2
6660,White,M,1,1,1,0,0,3
6676,South Asian,M,1,0,0,0,0,1
6686,Black,M,1,0,1,0,0,2
6699,Black,F,1,0,1,0,0,2
6702,Black,F,1,1,1,1,0,4
6710,Black,M,1,1,1,1,0,4
6715,Black,F,1,1,1,1,0,4
6722,White,F,0,0,0,0,1,0
6729,Unknown or Legacy,M,0,0,1,0,0,1
6730,Unknown or Legacy,M,1,0,1,1,0,3
6737,Black,M,1,0,1,0,1,2
6743,Black,M,1,0,1,1,0,3
6746,Black,M,0,0,0,0,0,0
6749,Black,M,1,1,0,1,1,3
6750,Black,M,1,0,1,0,0,2
6756,Black,M,1,1,1,1,1,4
6757,Unknown or Legacy,M,1,1,1,1,1,4
6773,Unknown or Legacy,M,1,0,0,0,0,1
6776,Black,M,1,1,1,1,0,4
6777,Black,M,0,0,0,0,1,0
6796,White,M,1,1,0,1,0,3
6797,White,M,1,1,1,1,1,4
6799,Black,M,0,0,1,1,0,2
6801,Black,M,1,1,1,1,0,4
6803,East/Southeast Asian,M,0,0,0,1,0,1
6826,Unknown or Legacy,M,0,0,0,1,0,1
6837,Middle-Eastern,M,1,1,0,0,1,2
6841,White,M,1,0,0,0,0,1
6856,White,M,1,0,1,1,0,3
6857,Black,M,1,1,1,1,0,4
6861,Unknown or Legacy,M,1,1,0,0,0,2
6881,White,M,1,0,0,0,0,1
6882,White,M,1,0,0,0,0,1
6885,Middle-Eastern,M,0,0,0,0,0,0
6902,Black,M,1,1,1,1,0,4
6903,Unknown or Legacy,F,0,0,0,0,1,0
6918,Black,M,1,1,1,1,0,4
6938,Black,M,0,0,0,1,0,1
6943,Black,M,1,1,1,0,0,3
6944,Black,M,1,0,1,1,0,3
6958,White,M,0,0,0,1,0,1
6960,Black,M,1,0,0,0,0,1
6961,Black,M,1,0,0,0,0,1
6963,Black,M,0,0,0,0,1,0
6964,Black,M,1,1,0,0,0,2
6966,Unknown or Legacy,M,1,0,0,1,0,2
6993,White,M,1,0,0,0,0,1
6994,White,M,1,1,1,0,0,3
6995,Black,F,1,0,0,0,0,1
6999,White,M,1,0,1,1,0,3
7007,White,F,1,1,1,0,0,3
7024,White,M,0,0,0,1,1,1
7031,Indigenous,F,1,1,0,1,0,3
7037,Black,M,1,0,1,0,0,2
7047,White,F,1,1,1,0,0,3
7052,Unknown or Legacy,M,1,0,0,0,0,1
7059,Indigenous,M,1,1,1,0,0,3
7060,White,M,1,0,1,1,0,3
7061,White,M,1,1,0,0,0,2
7062,White,M,1,0,0,0,0,1
7091,South Asian,M,1,1,1,1,0,4
7099,White,M,1,0,0,1,0,2
7100,White,M,0,0,0,1,0,1
7103,White,M,1,0,1,0,0,2
7114,White,M,1,0,0,1,0,2
7116,Unknown or Legacy,M,1,1,1,0,0,3
7126,East/Southeast Asian,M,1,0,1,0,0,2
7139,Middle-Eastern,M,1,1,1,1,0,4
7181,White,F,1,1,1,1,0,4
7187,Black,M,1,1,1,1,0,4
7188,Unknown or Legacy,M,1,1,1,1,0,4
7191,White,M,1,0,1,0,0,2
7198,White,M,1,0,0,0,0,1
7221,Black,M,1,1,0,0,0,2
7222,White,M,1,0,1,1,0,3
7224,Black,M,0,0,1,1,1,2
7228,Black,M,1,0,1,0,0,2
7239,Black,M,1,1,1,1,1,4
7257,Black,M,0,0,0,0,1,0
7262,White,M,1,0,0,1,0,2
7273,White,M,0,0,1,1,0,2
7277,Black,M,0,0,0,1,0,1
7295,East/Southeast Asian,M,1,1,0,1,0,3
7299,White,M,0,0,0,0,0,0
7305,Black,M,0,0,1,1,0,2
7307,White,M,0,0,0,0,0,0
7326,East/Southeast Asian,M,1,0,1,0,1,2
7332,Black,M,0,0,0,1,0,1
7345,Black,M,1,1,1,1,1,4
7373,Black,M,1,1,0,0,1,2
7386,Black,M,1,1,1,1,0,4
7389,White,F,1,0,1,0,0,2
7392,White,F,1,0,0,1,0,2
7397,Black,M,0,0,0,1,0,1
7402,White,M,1,0,0,0,0,1
7418,Black,M,0,0,1,1,0,2
7422,Black,M,0,0,0,1,0,1
7432,White,M,1,1,0,1,0,3
7456,Black,F,1,1,1,0,0,3
7474,Indigenous,F,1,1,1,0,1,3
7475,White,F,0,0,1,0,0,1
7482,White,F,0,0,1,0,0,1
7484,Black,M,1,1,1,1,1,4
7488,Middle-Eastern,M,0,0,0,0,0,0
7489,Middle-Eastern,M,1,0,0,0,0,1
7490,Middle-Eastern,M,1,1,0,1,0,3
7523,Indigenous,M,1,0,0,1,0,2
7528,White,M,1,1,1,0,1,3
7529,White,M,1,1,1,0,0,3
7536,Latino,M,1,0,1,1,0,3
7542,South Asian,M,1,0,0,0,0,1
7556,Black,M,1,1,0,0,0,2
7560,Black,M,1,1,1,1,0,4
7577,Latino,M,1,0,1,1,0,3
7590,East/Southeast Asian,M,0,0,0,0,0,0
7598,East/Southeast Asian,M,0,0,0,0,1,0
7599,White,M,1,0,0,0,0,1
7604,White,M,0,0,1,1,0,2
7605,White,M,0,0,0,0,0,0
7608,White,M,1,1,0,0,0,2
7609,White,M,1,1,1,1,0,4
7610,White,M,0,0,1,0,0,1
7612,White,M,1,0,0,0,0,1
7632,White,M,1,0,1,0,0,2
7633,White,M,0,0,0,0,0,0
7640,Latino,M,1,0,1,0,1,2
7641,Unknown or Legacy,M,1,1,1,0,1,3
7643,Latino,M,1,1,1,0,1,3
7651,White,M,0,0,1,0,0,1
7658,Black,M,1,1,1,1,0,4
7659,Black,M,1,1,1,1,0,4
7661,White,M,0,0,0,1,1,1
7662,Black,M,0,0,0,1,0,1
7663,Black,M,0,1,1,1,0,3
7665,South Asian,M,1,0,0,0,0,1
7668,White,M,0,0,0,1,1,1
7670,White,F,1,0,0,1,0,2
7676,White,F,1,0,1,0,0,2
7684,Black,M,1,1,0,0,0,2
7688,Black,M,1,1,1,0,0,3
7692,White,F,1,1,0,0,1,2
7698,East/Southeast Asian,M,0,0,0,1,0,1
7701,White,M,1,0,0,0,0,1
7702,Indigenous,M,1,1,1,1,0,4
7706,White,F,1,0,1,0,0,2
7709,Indigenous,M,1,1,1,1,0,4
7711,White,F,1,0,0,0,0,1
7715,Indigenous,M,1,0,0,0,0,1
7717,South Asian,F,1,0,0,0,0,1
7718,White,F,1,1,0,0,0,2
7720,White,M,1,0,1,0,1,2
7725,White,F,1,1,0,0,0,2
7732,White,F,1,1,0,0,0,2
7742,Black,M,1,0,0,1,1,2
7752,Black,M,0,0,0,1,0,1
7780,Black,M,1,1,1,1,0,4
7781,Black,M,1,0,1,1,0,3
7784,Indigenous,F,1,0,0,0,0,1
7786,Indigenous,F,0,0,0,0,0,0
7793,East/Southeast Asian,M,0,0,0,0,1,0
7801,Unknown or Legacy,M,1,0,1,1,0,3
7803,Black,M,0,0,0,0,0,0
7823,White,M,1,1,1,0,0,3
7832,White,M,1,1,1,1,0,4
7834,White,M,1,1,0,0,1,2
7837,Indigenous,M,1,0,1,1,0,3
7844,White,F,1,0,0,0,0,1
7852,Black,M,1,0,0,1,0,2
7853,Black,M,0,0,0,0,0,0
7854,Black,M,0,0,0,0,0,0
7855,Black,M,0,0,0,1,1,1
7856,Black,M,1,0,1,1,0,3
7857,Black,M,0,0,1,1,0,2
7860,Black,M,0,0,1,0,0,1
7861,Black,M,1,0,0,0,0,1
7869,White,M,1,0,0,0,0,1
7870,White,F,1,1,1,1,0,4
7874,White,M,1,0,0,0,0,1
7876,White,M,1,1,1,1,0,4
7879,White,M,1,0,0,1,0,2
7880,White,M,1,0,0,0,0,1
7900,Unknown or Legacy,M,0,0,0,1,0,1
7913,Indigenous,M,1,1,0,0,1,2
7914,White,M,1,1,0,1,0,3
7918,White,M,1,1,1,0,1,3
7919,Black,M,1,1,1,1,0,4
7972,White,M,1,1,1,0,1,3
7977,Black,M,0,0,0,0,1,0
7981,Black,M,1,0,0,0,0,1
7986,South Asian,M,0,0,0,0,0,0
7989,White,F,0,0,0,1,1,1
8007,White,M,1,0,0,0,0,1
8009,Black,M,1,0,1,0,0,2
8016,White,F,1,1,1,1,0,4
8018,South Asian,M,1,0,0,0,0,1
8019,South Asian,M,1,1,1,0,0,3
8021,East/Southeast Asian,M,1,1,0,0,0,2
8022,South Asian,M,1,1,1,1,0,4
8038,East/Southeast Asian,M,0,0,1,0,0,1
8045,White,M,1,1,0,0,1,2
8052,Black,M,1,1,0,0,0,2
8053,White,M,1,1,1,0,0,3
8055,White,M,1,0,1,0,0,2
8057,Black,F,1,1,1,1,0,4
8064,Black,F,1,0,1,0,0,2
8076,Indigenous,M,1,1,1,1,1,4
8078,White,M,1,1,0,0,0,2
8102,Middle-Eastern,M,1,0,0,1,0,2
8112,Black,M,1,1,0,1,0,3
8113,White,M,1,1,0,0,0,2
8121,White,M,1,1,0,0,1,2
8123,White,M,1,0,0,1,0,2
8124,White,M,0,0,0,0,1,0
8125,White,M,0,0,0,0,0,0
8131,White,M,0,0,0,1,0,1
8132,White,M,0,0,1,1,0,2
8136,White,M,1,1,0,0,0,2
8140,White,M,1,0,1,0,1,2
8151,White,M,1,0,0,0,0,1
8152,White,M,1,0,1,0,0,2
8153,Black,M,0,0,0,0,1,0
8154,White,M,1,1,1,1,0,4
8158,White,F,1,0,0,1,0,2
8168,White,M,1,1,1,1,0,4
8173,White,F,1,0,1,1,0,3
8177,South Asian,M,0,0,0,0,0,0
8181,White,M,0,0,0,0,0,0
8205,White,M,1,1,1,1,0,4
8210,Unknown or Legacy,F,1,1,0,1,0,3
8219,White,M,1,0,0,0,0,1
8229,White,M,0,0,0,0,0,0
8236,Black,M,1,0,1,1,0,3
8239,Indigenous,M,0,0,0,0,0,0
8242,Black,M,0,0,0,0,0,0
8244,White,M,1,1,1,0,0,3
8253,White,M,1,0,0,0,0,1
8261,Black,M,1,0,0,0,0,1
8275,Black,M,1,1,1,1,0,4
8278,White,M,1,1,1,1,1,4
8294,White,M,1,0,1,0,0,2
8317,White,M,0,0,1,0,1,1
8318,White,M,0,0,1,0,1,1
8322,Black,M,1,1,1,1,0,4
8323,Black,M,1,0,1,0,0,2
8324,Black,M,1,1,1,1,0,4
8332,White,F,1,1,0,0,1,2
8333,White,F,1,0,0,0,0,1
8340,Black,F,1,0,1,1,0,3
8345,Black,M,1,1,1,0,0,3
8349,Black,M,1,0,1,0,0,2
8354,Black,M,1,1,1,0,0,3
8359,White,M,1,0,1,0,0,2
8360,White,M,0,0,0,0,0,0
8366,Black,M,1,1,1,1,0,4
8370,White,M,1,0,0,0,0,1
8372,White,M,1,1,1,1,0,4
8373,Black,M,1,1,1,1,0,4
8375,Unknown or Legacy,M,1,1,1,0,1,3
8382,White,M,1,0,0,0,0,1
8391,Black,M,1,0,1,0,0,2
8393,White,M,1,1,0,1,0,3
8394,Unknown or Legacy,M,0,0,0,0,1,0
8407,Black,M,1,0,0,0,0,1
8408,Black,M,0,0,0,0,1,0
8409,Indigenous,M,1,0,1,0,0,2
8425,Black,M,1,1,1,0,0,3
8426,Black,M,1,0,0,0,0,1
8431,Black,M,1,1,1,1,0,4
8437,White,M,1,0,0,0,1,1
8448,Black,M,1,1,0,1,1,3
8449,White,M,1,0,0,1,0,2
8455,Black,M,1,0,1,1,0,3
8456,Indigenous,M,0,0,0,0,0,0
8464,White,M,1,0,1,0,0,2
8470,White,M,1,0,1,1,0,3
8471,White,M,1,1,1,1,0,4
8513,White,F,1,0,0,0,0,1
8524,Black,M,0,1,1,1,1,3
8532,White,M,1,1,1,0,1,3
8533,White,M,1,0,0,1,0,2
8546,Black,M,1,1,1,1,0,4
8547,Black,M,1,1,0,0,1,2
8549,Unknown or Legacy,M,1,0,0,1,0,2
8551,Unknown or Legacy,M,1,0,1,0,0,2
8552,Unknown or Legacy,M,1,1,0,1,0,3
8566,White,M,1,1,1,1,1,4
8568,White,M,1,1,1,1,1,4
8590,White,M,0,0,0,0,0,0
8591,Unknown or Legacy,F,1,1,0,0,0,2
8592,Black,F,0,0,0,0,0,0
8594,Black,F,1,0,0,0,0,1
8595,Black,F,1,1,1,1,0,4
8596,Black,F,1,0,0,0,0,1
8614,Middle-Eastern,M,1,1,0,0,0,2
8625,White,M,0,0,0,0,1,0
8628,Black,M,1,0,0,0,0,1
8632,Black,M,1,0,1,1,1,3
8633,Black,M,0,0,1,1,1,2
8643,Indigenous,M,1,0,0,1,1,2
8644,Indigenous,M,0,0,0,1,0,1
8655,Indigenous,M,0,0,0,1,0,1
8661,South Asian,M,1,0,0,0,0,1
8665,White,M,1,1,0,0,0,2
8685,Middle-Eastern,M,1,0,1,0,0,2
8688,White,M,1,0,1,0,1,2
8718,White,M,0,0,0,0,0,0
8722,Black,M,1,0,0,0,0,1
8727,Black,M,1,0,0,0,0,1
8730,Black,M,1,1,1,0,0,3
8734,White,M,1,1,1,1,0,4
8741,Indigenous,M,0,0,1,0,0,1
8742,Unknown or Legacy,M,1,1,1,0,0,3
8743,Indigenous,M,1,1,1,0,0,3
8747,White,M,1,0,0,1,0,2
8748,White,M,1,0,1,0,0,2
8749,White,M,1,0,0,0,0,1
8750,White,M,1,0,0,0,0,1
8751,White,M,1,0,0,0,0,1
8753,White,M,1,0,0,0,0,1
8758,White,M,0,0,0,0,0,0
8759,Black,M,1,1,0,0,1,2
8761,Black,M,0,0,1,0,1,1
8763,White,M,1,0,1,0,0,2
8764,White,M,1,1,1,1,1,4
8768,White,M,1,0,1,0,1,2
8775,Black,M,0,0,1,0,0,1
8784,White,M,0,0,0,0,0,0
8798,White,M,1,0,1,0,0,2
8802,White,M,0,0,0,0,0,0
8804,White,M,0,0,0,1,0,1
8818,Middle-Eastern,M,1,0,0,0,1,1
8823,Black,M,1,0,0,0,0,1
8832,White,M,0,0,0,1,1,1
8833,White,M,1,1,0,0,0,2
8836,South Asian,M,0,0,0,0,0,0
8838,White,M,1,0,0,0,0,1
8848,Black,M,1,1,1,1,1,4
8852,White,F,1,1,0,1,0,3
8865,White,F,0,0,0,0,0,0
8866,White,F,1,0,0,0,1,1
8869,White,F,1,0,1,1,1,3
8878,White,F,0,0,0,0,0,0
8891,White,M,0,0,0,0,1,0
8897,White,F,1,0,0,0,0,1
8910,White,M,0,0,0,1,0,1
8911,White,M,0,0,0,1,0,1
8918,White,F,1,0,0,0,0,1
8930,White,F,0,0,0,0,0,0
8935,White,F,1,1,0,1,0,3
8951,White,M,0,0,0,1,1,1
8954,Black,M,1,1,0,0,0,2
8956,Black,M,1,1,0,0,0,2
8965,Black,M,1,0,0,1,0,2
8970,Latino,M,1,1,0,0,1,2
8972,Unknown or Legacy,M,1,1,1,0,0,3
8973,Black,M,0,1,0,1,1,2
8974,East/Southeast Asian,M,1,1,0,0,1,2
8975,South Asian,M,1,1,0,0,1,2
8978,White,M,1,0,1,0,1,2
8981,White,M,1,0,0,0,0,1
8995,Black,M,1,1,1,0,0,3
8996,Unknown or Legacy,M,1,0,0,1,0,2
8997,Black,M,1,1,1,0,0,3
9002,South Asian,M,0,1,1,0,0,2
9005,White,M,0,0,0,0,1,0
9006,White,F,1,1,1,1,0,4
9012,White,M,1,0,0,0,0,1
9013,White,M,1,1,1,1,0,4
9035,East/Southeast Asian,M,0,0,0,0,0,0
9037,Black,M,0,0,0,1,0,1
9041,White,M,1,1,1,1,0,4
9042,White,M,1,0,1,1,0,3
9043,White,M,1,0,1,0,0,2
9044,White,M,1,0,1,0,0,2
9045,White,M,1,0,1,1,0,3
9046,White,M,1,1,1,1,0,4
9047,White,M,0,0,0,0,0,0
9050,South Asian,M,1,0,0,0,0,1
9051,White,M,1,0,0,0,0,1
9061,Black,M,0,0,0,0,1,0
9091,Black,M,1,1,1,1,0,4
9093,Black,M,1,0,1,1,0,3
9094,Black,M,1,0,0,0,0,1
9096,Black,M,0,0,1,1,0,2
9100,White,F,0,1,1,1,1,3
9107,White,M,1,0,0,1,0,2
9108,White,M,1,1,1,0,1,3
